brand,price,start_time,start_day,end_time,end_day,trip_time,take_place,destination,crawl_date,hand_luggage,checked_baggage
Vietnam Airlines,1.994.126 VND/khách,17:55,09 thg 5,19:55,09 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.994.126 VND/khách,20:30,09 thg 5,22:30,09 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,2.217.417 VND/khách,13:20,09 thg 5,15:25,09 thg 5,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,3.867.300 VND/khách,07:45,09 thg 5,09:45,09 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.601.000 VND/khách,04:30,10 thg 5,06:30,10 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.745.000 VND/khách,21:10,10 thg 5,23:05,10 thg 5,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.745.000 VND/khách,19:15,10 thg 5,21:15,10 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.745.000 VND/khách,20:10,10 thg 5,22:10,10 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.770.832 VND/khách,20:30,10 thg 5,22:30,10 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.770.832 VND/khách,13:20,10 thg 5,15:25,10 thg 5,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.859.000 VND/khách,06:15,10 thg 5,08:15,10 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.859.000 VND/khách,09:15,10 thg 5,11:15,10 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.859.000 VND/khách,14:05,10 thg 5,16:05,10 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.859.000 VND/khách,16:10,10 thg 5,18:10,10 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.994.126 VND/khách,17:55,10 thg 5,19:55,10 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,3.867.300 VND/khách,07:45,10 thg 5,09:45,10 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.601.000 VND/khách,04:30,11 thg 5,06:30,11 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.745.000 VND/khách,21:10,11 thg 5,23:05,11 thg 5,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.745.000 VND/khách,19:15,11 thg 5,21:15,11 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.745.000 VND/khách,20:10,11 thg 5,22:10,11 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.770.832 VND/khách,20:30,11 thg 5,22:30,11 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Bamboo Airways,1.815.275 VND/khách,20:05,11 thg 5,22:10,11 thg 5,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.856.000 VND/khách,06:15,11 thg 5,08:15,11 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.856.000 VND/khách,11:35,11 thg 5,13:35,11 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.856.000 VND/khách,16:10,11 thg 5,18:10,11 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.994.126 VND/khách,07:45,11 thg 5,09:45,11 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.994.126 VND/khách,17:55,11 thg 5,19:55,11 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.994.126 VND/khách,13:20,11 thg 5,15:25,11 thg 5,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.591.005 VND/khách,04:30,21 thg 4,06:30,21 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Bamboo Airways,1.663.416 VND/khách,20:05,21 thg 4,22:10,21 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.734.285 VND/khách,21:10,21 thg 4,23:05,21 thg 4,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.734.285 VND/khách,20:10,21 thg 4,22:10,21 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.844.730 VND/khách,06:15,21 thg 4,08:15,21 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.844.730 VND/khách,09:15,21 thg 4,11:15,21 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.844.730 VND/khách,16:10,21 thg 4,18:10,21 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.994.126 VND/khách,20:30,21 thg 4,22:30,21 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.994.126 VND/khách,13:20,21 thg 4,15:25,21 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,2.664.003 VND/khách,07:45,21 thg 4,09:45,21 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,3.867.300 VND/khách,17:55,21 thg 4,19:55,21 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.585.035 VND/khách,04:30,22 thg 4,06:30,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.720.355 VND/khách,21:10,22 thg 4,23:05,22 thg 4,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.720.355 VND/khách,19:15,22 thg 4,21:15,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.720.355 VND/khách,20:10,22 thg 4,22:10,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.845.725 VND/khách,06:15,22 thg 4,08:15,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.845.725 VND/khách,09:15,22 thg 4,11:15,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.845.725 VND/khách,14:05,22 thg 4,16:05,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.845.725 VND/khách,16:10,22 thg 4,18:10,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.994.126 VND/khách,07:45,22 thg 4,09:45,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.994.126 VND/khách,20:30,22 thg 4,22:30,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.994.126 VND/khách,13:20,22 thg 4,15:25,22 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,3.867.300 VND/khách,17:55,22 thg 4,19:55,22 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Bamboo Airways,1.561.075 VND/khách,20:05,23 thg 4,22:10,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.591.005 VND/khách,21:10,23 thg 4,23:05,23 thg 4,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.591.005 VND/khách,04:30,23 thg 4,06:30,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.591.005 VND/khách,19:15,23 thg 4,21:15,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.591.005 VND/khách,20:10,23 thg 4,22:10,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.843.735 VND/khách,06:15,23 thg 4,08:15,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.843.735 VND/khách,11:35,23 thg 4,13:35,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.843.735 VND/khách,16:10,23 thg 4,18:10,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.994.126 VND/khách,07:45,23 thg 4,09:45,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.994.126 VND/khách,20:30,23 thg 4,22:30,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.994.126 VND/khách,13:20,23 thg 4,15:25,23 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,3.867.300 VND/khách,17:55,23 thg 4,19:55,23 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.591.005 VND/khách,04:30,24 thg 4,06:30,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.730.305 VND/khách,21:10,24 thg 4,23:05,24 thg 4,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.730.305 VND/khách,19:15,24 thg 4,21:15,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.730.305 VND/khách,20:10,24 thg 4,22:10,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.843.735 VND/khách,06:15,24 thg 4,08:15,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.843.735 VND/khách,09:15,24 thg 4,11:15,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.843.735 VND/khách,14:40,24 thg 4,16:40,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.843.735 VND/khách,16:10,24 thg 4,18:10,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.994.126 VND/khách,07:45,24 thg 4,09:45,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,1.994.126 VND/khách,13:20,24 thg 4,15:25,24 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,2.217.417 VND/khách,20:30,24 thg 4,22:30,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,3.867.300 VND/khách,17:55,24 thg 4,19:55,24 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.734.285 VND/khách,21:10,25 thg 4,23:05,25 thg 4,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.734.285 VND/khách,04:30,25 thg 4,06:30,25 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.734.285 VND/khách,06:15,25 thg 4,08:15,25 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.734.285 VND/khách,11:35,25 thg 4,13:35,25 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.734.285 VND/khách,16:10,25 thg 4,18:10,25 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.734.285 VND/khách,19:15,25 thg 4,21:15,25 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.734.285 VND/khách,20:10,25 thg 4,22:10,25 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Bamboo Airways,1.938.782 VND/khách,20:05,25 thg 4,22:10,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,2.217.417 VND/khách,20:30,25 thg 4,22:30,25 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,2.217.417 VND/khách,13:20,25 thg 4,15:25,25 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,2.440.710 VND/khách,07:45,25 thg 4,09:45,25 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,3.647.109 VND/khách,17:55,25 thg 4,19:55,25 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.741.000 VND/khách,21:10,26 thg 4,23:05,26 thg 4,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.741.000 VND/khách,19:15,26 thg 4,21:15,26 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.741.000 VND/khách,20:10,26 thg 4,22:10,26 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.855.000 VND/khách,04:30,26 thg 4,06:30,26 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.855.000 VND/khách,06:15,26 thg 4,08:15,26 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.855.000 VND/khách,14:05,26 thg 4,16:05,26 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.855.000 VND/khách,16:10,26 thg 4,18:10,26 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,2.025.000 VND/khách,09:15,26 thg 4,11:15,26 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,2.217.417 VND/khách,20:30,26 thg 4,22:30,26 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,2.440.710 VND/khách,07:45,26 thg 4,09:45,26 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,2.440.710 VND/khách,17:55,26 thg 4,19:55,26 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,2.440.710 VND/khách,13:20,26 thg 4,15:25,26 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.731.300 VND/khách,21:10,27 thg 4,23:05,27 thg 4,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.731.300 VND/khách,04:30,27 thg 4,06:30,27 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.731.300 VND/khách,19:15,27 thg 4,21:15,27 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.731.300 VND/khách,20:10,27 thg 4,22:10,27 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Bamboo Airways,1.815.275 VND/khách,20:05,27 thg 4,22:10,27 thg 4,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.844.730 VND/khách,06:15,27 thg 4,08:15,27 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,1.844.730 VND/khách,16:10,27 thg 4,18:10,27 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
VietJet Air,2.012.404 VND/khách,11:35,27 thg 4,13:35,27 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,2.217.417 VND/khách,17:55,27 thg 4,19:55,27 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,2.217.417 VND/khách,21:10,27 thg 4,23:10,27 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,2.440.710 VND/khách,07:45,27 thg 4,09:45,27 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
Vietnam Airlines,2.440.710 VND/khách,13:25,27 thg 4,15:25,27 thg 4,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025,,
